word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster
ṛta	0.394580034183306	0.490291789043929	0.629348426374449	418	252	0.602870813397129	5
vṛdh	0.650902244345521	0.642534848463697	0.914617276889247	369	259	0.70189701897019	3
sva	0.385712725188198	0.627819736509107	0.73683914657303	233	170	0.729613733905579	5
dama	0.110913967203802	0.664749001015524	0.673938530188046	57	45	0.789473684210526	7
pitṛ	0.349154591844843	0.528826618796945	0.633692766058244	317	206	0.649842271293375	5
iva	0.612051681451913	0.379672838934311	0.720249071774864	1019	466	0.457311089303238	3
sūnu	0.597628798559213	0.850553438000881	1.03951976015968	107	94	0.878504672897196	2
su	1.35062235998164	0.39488443330045	1.40716540425971	2109	744	0.352773826458037	3
bhū	0.882044728785523	0.511321941340155	1.0195356939677	859	465	0.541327124563446	3
sac	0.825383355305625	0.835993165586436	1.17479455911355	165	140	0.848484848484849	2
svasti	0.250834077972357	0.552530288610058	0.606801000743865	207	146	0.705314009661836	5
vāyu	0.0708640614082915	0.308327350463214	0.316366038384248	162	82	0.506172839506173	8
yā	0.400105642782692	0.412781939295347	0.574868206456905	580	309	0.532758620689655	5
darśata	0.419731839446221	0.89346019985622	0.987140286773884	51	47	0.92156862745098	4
idam	1.25555452892794	0.367920408298769	1.30835110041387	2198	733	0.333484986351228	3
soma	0.356068203890094	0.241111472590021	0.430022450618623	1142	411	0.359894921190893	8
alaṃkṛ	0.447566976489032	0.991268277799825	1.08762539369756	4	4	1	2
pā	0.76292368684033	0.491906935016598	0.907758219273979	803	438	0.545454545454545	3
śru	0.55843512034445	0.615153822122411	0.830821285539755	356	244	0.685393258426966	5
hava	0.21876635404113	0.577635906595625	0.617674637854751	163	116	0.711656441717791	7
uktha	0.509838965297266	0.77595982481255	0.928466165381652	150	124	0.826666666666667	5
jṛ	0.416803222789333	0.860243374343343	0.955899361663766	69	62	0.898550724637681	4
acchā	0.655641192037635	0.790555822640023	1.02705592905478	177	146	0.824858757062147	2
jaritṛ	0.366964112907079	0.752480274503136	0.837191270665189	123	101	0.821138211382114	5
ahar	0.180477297644835	0.607139529188358	0.633395976359374	119	88	0.739495798319328	7
vid	0.785684685756112	0.539273618151416	0.95295144717126	684	400	0.584795321637427	3
dhenā	0.131776419861714	0.893529523007877	0.903194349693495	16	15	0.9375	6
gā	0.69380417875174	0.818282770099167	1.07282381139428	157	132	0.840764331210191	2
uruvyañc	1.23230247936941	0.991291831759483	1.58152739349436	11	11	1	1
pīti	0.0842717691661058	0.457080317635618	0.464783979767228	102	65	0.637254901960784	7
indra	0.376439909328404	0.128526427750118	0.397776379345712	2601	538	0.206843521722414	8
suta	0.129615344295533	0.490853140332688	0.507677991300895	137	90	0.656934306569343	7
prayas	0.265926857034176	0.831275805337692	0.872775204638574	55	49	0.890909090909091	4
indu	0.109753617078186	0.25485536328359	0.277483535828985	327	143	0.437308868501529	8
vaś	0.246663660591425	0.602252279490537	0.65080778238118	166	120	0.72289156626506	5
hi	1.37354655628606	0.630855132118645	1.51149209061963	819	483	0.58974358974359	1
ca	0.684269884271125	0.389478237497933	0.787349078874749	1093	486	0.444647758462946	3
cit	0.746299785873067	0.476945361113518	0.885686314606864	834	434	0.520383693045564	3
vasu	0.865439944369453	0.625057006985311	1.06755915962144	529	340	0.642722117202268	3
dru	510.168240765206	0.9999	510.169220637109	52	49	0.942307692307692	10
niṣkṛta	0.127213411407116	0.849307647393113	0.858782121356902	23	21	0.91304347826087	6
makṣū	0.123993061414946	0.792906107870388	0.802542444470831	33	29	0.878787878787879	6
itthā	1.47229933765754	0.954807184538281	1.75479973196737	71	67	0.943661971830986	1
nara	0.0970529912748507	0.727739310434663	0.734182393596656	37	31	0.837837837837838	6
mitra	0.341913230164123	0.499577461290458	0.605377813262663	349	218	0.624641833810888	5
hvā	0.504852791084383	0.535074927512033	0.735650405231791	447	275	0.615212527964206	5
pū	0.0799863924738208	0.118556023099761	0.143015221547244	606	161	0.265676567656766	8
dakṣa	0.609935000590869	0.824821488321329	1.0258416995533	132	113	0.856060606060606	2
varuṇa	0.223661586661172	0.364127522405705	0.427332842081099	398	208	0.522613065326633	8
riśādas	0.146510218209738	0.861504911890263	0.873874108353666	24	22	0.916666666666667	6
ghṛtāñc	1.33204155889629	0.991206479323751	1.66036893468899	12	12	1	1
sādh	0.228493144672807	0.866085662462711	0.89571953863134	36	33	0.916666666666667	4
mitrāvaruṇa	0.0806226864918867	0.471736757762735	0.478576625214465	92	60	0.652173913043478	7
ṛtāvṛdh	0.115860434208908	0.766326530103365	0.775035477223682	36	31	0.861111111111111	6
spṛś	2.23304996952468	0.991251643051764	2.44317252486331	20	20	1	9
bṛhat	0.667189085774934	0.65823187831676	0.937235553001273	353	250	0.708215297450425	3
tuvi	0.141084005972641	0.716085227178944	0.729851182999116	57	47	0.824561403508772	6
jan	0.527072740131188	0.50004056300941	0.726530273315686	537	316	0.588454376163873	5
uru	0.46742540124413	0.699106916767111	0.840973832410885	205	159	0.775609756097561	5
kṣaya	0.131947965857793	0.645007275602945	0.658365135221135	74	58	0.783783783783784	7
dhā	1.63757185516186	0.634556743020363	1.75621861991349	961	537	0.558792924037461	1
apas	0.271891275907605	0.763121758384323	0.810110908477504	86	72	0.837209302325581	4
aśvin	0.0706120571182869	0.140270756774032	0.157041229670542	441	133	0.301587301587302	8
yajvan	0.0645631712092094	0.794658536302244	0.797276985993334	17	15	0.882352941176471	6
iṣ	0.710202545698117	0.660489458120254	0.969862866700274	372	261	0.701612903225806	3
pāṇi	0.105549992578209	0.805324511599781	0.812212022760489	26	23	0.884615384615385	6
śubh	0.165114725147041	0.644023505311403	0.664852726439449	93	72	0.774193548387097	7
pati	0.573645123844438	0.649822263187001	0.866797382231843	315	229	0.726984126984127	5
puru	0.627376554795171	0.65548904517856	0.907340746277692	336	237	0.705357142857143	5
bhuj	0.179941865633937	0.782388092830119	0.80281392788751	51	44	0.862745098039216	6
daṃsas	0.0451164404183985	0.630003478681996	0.631616874653807	27	21	0.777777777777778	7
dhiṣṇya	0.0964106617476169	0.875267722802832	0.88056152668571	14	13	0.928571428571429	6
van	0.27568701590485	0.672189583396375	0.726527471445584	137	106	0.773722627737226	5
gir	0.738554166907211	0.688181429587889	1.00948300505042	341	245	0.718475073313783	3
dasra	0.051913912832891	0.509145648745784	0.511785449170242	51	35	0.686274509803922	7
yuvāku	0.0104541401518471	0.515801757659026	0.515907687721801	10	7	0.7	7
nāsatya	0.0526161694787281	0.342342544054347	0.346362351822793	103	56	0.543689320388349	8
vṛj	1.19707388837268	0.93917035303657	1.52152122766871	79	74	0.936708860759494	1
barhis	0.401330281355024	0.701520348087971	0.80820591034338	174	135	0.775862068965517	5
rudravartani	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
citra	0.351238058592104	0.665372173027204	0.752388398662881	180	137	0.761111111111111	5
bhānu	0.294440486497223	0.785355100174662	0.838735854401775	82	70	0.853658536585366	4
tvāyu	0.895909162221857	0.99127622151606	1.33614436880759	8	8	1	2
aṇu	0.558946343007578	0.991272203486274	1.13799894365772	5	5	1	2
tan	0.938141194182441	0.872261127973315	1.28099507243211	140	123	0.878571428571429	3
iṣay	0.0813898349006764	0.658562511774221	0.663572819771523	43	34	0.790697674418605	7
vipra	0.732436113776044	0.742378004858379	1.0428747589528	259	200	0.772200772200772	3
jū	0.255877236517237	0.79800245862059	0.83802212627842	66	57	0.863636363636364	4
sutāvat	0.113189590023569	0.8849140153313	0.892123700962746	15	14	0.933333333333333	6
brahman	0.415506920519909	0.565740993715948	0.701932242435583	325	214	0.658461538461538	5
vāghant	0.1186555585972	0.846056721698483	0.854336653736217	22	20	0.909090909090909	6
tuj	0.23072539351401	0.864023704888171	0.894299261892168	37	34	0.918918918918919	4
harivat	0.154253433025286	0.751412991682405	0.767082528590757	52	44	0.846153846153846	6
canas	1.39288951446136	0.990949327623007	1.70942147213989	13	13	1	1
carṣaṇī	0.0556112354324099	0.837429619075763	0.839274077052125	11	10	0.909090909090909	6
dhṛt	0.0449050490596342	0.820652055558881	0.821879711225471	10	9	0.9	6
viśva	1.28324255625172	0.496699922028659	1.37601681338519	1325	619	0.467169811320755	3
aptur	0.0201793471105446	0.746037264534541	0.746310127309009	7	6	0.857142857142857	6
tūrṇi	0.895903235404802	0.991276169769859	1.33614035638566	8	8	1	2
usrā	0.22777064270827	0.920664267565943	0.948420876643104	20	19	0.95	4
svasara	0.067731764823291	0.851877431142635	0.854565825233055	12	11	0.916666666666667	6
asridh	1.11832279090495	0.991272487823255	1.49441192774039	10	10	1	1
adruh	0.176365023002365	0.848852425362862	0.866980427335611	32	29	0.90625	4
medha	2.12718142722146	0.991274255464712	2.34681176788064	19	19	1	9
juṣ	0.580564173068334	0.693874990434608	0.904719437948111	261	196	0.75095785440613	5
vahni	0.635362740029577	0.90876028385316	1.10884221822889	65	60	0.923076923076923	2
pāvaka	0.227765927167486	0.748462090077663	0.782350827865535	78	65	0.833333333333333	4
sarasvatī	0.0522018317678646	0.4318054927336	0.434949439354539	70	44	0.628571428571429	8
vāja	0.630269584749114	0.589082832714794	0.862704082092525	448	291	0.649553571428571	5
vājinīvat	0.0383410357502316	0.696830521269861	0.697884525115457	17	14	0.823529411764706	7
dhiyāvasu	1.23230243812018	0.991291831454214	1.58152736116224	11	11	1	1
sūnṛta	0.00999421104564915	0.337401647762281	0.337549635116271	20	11	0.55	8
sumati	0.475216818895913	0.814890038412429	0.943332814899048	110	95	0.863636363636364	5
mah	0.812413560302372	0.68823971322018	1.06474865382238	375	266	0.709333333333333	3
arṇas	0.39649207842928	0.920274180464843	1.00205316001069	35	33	0.942857142857143	4
pra	1.29387363247214	0.54158147834951	1.40264730937534	1116	565	0.506272401433692	3
cetay	0.991324764817377	0.9911341707218	1.40181016322205	9	9	1	1
ketu	0.446662795402752	0.828824592137943	0.941518909703692	94	82	0.872340425531915	5
vi	1.02234217215857	0.502597160337853	1.1392047325014	1031	523	0.507274490785645	3
rūpa	0.54395780538995	0.852372251045985	1.01115208964718	96	85	0.885416666666667	2
kṛtnu	0.895875440203802	0.991275925043973	1.33612153785954	8	8	1	2
ūti	0.209739810566949	0.361191759782205	0.417672449978719	378	203	0.537037037037037	8
dugha	0.10616631647379	0.837438986757359	0.844141779143057	21	19	0.904761904761905	6
div	1.03152965518738	0.519042768758317	1.15475487672982	974	513	0.526694045174538	3
savana	0.145668277333362	0.588014991049059	0.605789465672435	104	76	0.730769230769231	7
go	0.647579017494619	0.517602791101994	0.829018234573806	615	357	0.580487804878049	3
dā	0.482657320617597	0.531804621662645	0.718174244015689	433	271	0.625866050808314	5
revat	0.119004400005521	0.672711541149645	0.683156544883092	59	47	0.796610169491525	7
mada	0.177085369399656	0.377944849221795	0.417374576500172	297	162	0.545454545454545	8
atha	0.149510775325945	0.553298101186211	0.573142443651517	123	87	0.707317073170732	7
antama	1.75523580817127	0.991131257092486	2.01573656787597	16	16	1	1
mā	0.254475614764418	0.337508124208934	0.422693236776698	509	249	0.489194499017682	8
ati	0.400267127929527	0.68220579362233	0.790960503788163	190	147	0.773684210526316	5
khyā	0.549301202383622	0.931760594927236	1.08162360236787	41	39	0.951219512195122	2
pare	0.0336550845991087	0.643486467266665	0.644365966105214	19	15	0.789473684210526	7
astṛta	0.0677317648220834	0.851877431139617	0.854565825229951	12	11	0.916666666666667	6
pracch	0.0595595654698079	0.538561920116686	0.541845258019966	52	37	0.711538461538462	7
vipaścit	0.416640843055837	0.944384062081737	1.03220678587979	25	24	0.96	2
sakhi	0.239069966172665	0.453114506500309	0.512315532388798	294	175	0.595238095238095	7
vara	0.839733603011013	0.940633724580675	1.26092994565296	54	51	0.944444444444444	2
brū	0.353816056936524	0.745625440939889	0.825313940463212	123	102	0.829268292682927	5
nid	0.0759497358803762	0.720646376344028	0.72463753844117	30	25	0.833333333333333	6
niḥ	0.169530911380108	0.604550919390291	0.627871439109166	113	84	0.743362831858407	7
ṛch	0.920331573607175	0.900184668895003	1.28737820530405	104	94	0.903846153846154	2
duvas	2.23304997188613	0.991251643065232	2.44317252702714	20	20	1	9
subhaga	0.135550594274521	0.690195242214505	0.703380008234322	62	50	0.806451612903226	7
ari	0.761368056499168	0.881791797052956	1.16500561835864	104	93	0.894230769230769	2
vac	0.879924278205135	0.825148041483066	1.20629019134625	190	158	0.831578947368421	3
dasma	0.329111629898121	0.872518063471698	0.932524657056638	49	45	0.918367346938776	4
kṛṣṭi	0.413722509637891	0.880896210410498	0.973213465020214	57	52	0.912280701754386	4
śarman	0.230839483874385	0.62856577185792	0.669613169573848	139	104	0.748201438848921	5
īṃ	0.295294677450733	0.599525755138326	0.668303881183487	201	143	0.711442786069652	5
āśu	0.281249377456741	0.767125430612874	0.817057304362914	87	73	0.839080459770115	4
śrī	0.44094430847911	0.756023689672254	0.87521637469015	145	119	0.820689655172414	5
nṛ	0.636908909819676	0.574339965951595	0.857624250996301	481	303	0.62993762993763	3
mādana	0.895893994592946	0.991276088765457	1.33613410019573	8	8	1	2
patay	0.146510218209738	0.861504911890263	0.873874108353666	24	22	0.916666666666667	6
manday	0.560893817622703	0.991299636345013	1.13898061601817	5	5	1	2
sakha	0.447566979070364	0.99126827785402	1.08762539480919	4	4	1	2
śatakratu	0.050104557887507	0.432493726093641	0.435386368449294	67	42	0.626865671641791	8
ghana	1.11832279090495	0.991272487823255	1.49441192774039	10	10	1	1
vṛtra	0.298469861591438	0.518003291069295	0.597839165526175	283	182	0.643109540636042	5
prāv	4.13758351094213	0.991262713933067	4.25466791630724	37	37	1	9
vājin	0.334835721141676	0.648420718937691	0.729770093180132	185	138	0.745945945945946	5
vājay	490.632639861894	0.9999	490.633658749439	50	49	0.98	10
dhana	0.252226774944451	0.637735275132903	0.685802177852854	146	109	0.746575342465753	5
sāti	0.240172546586763	0.699773080473135	0.739841345349685	105	84	0.8	4
rai	0.680855887652334	0.725881069317462	0.995222621599966	262	200	0.763358778625954	3
avani	1.75523580461925	0.991131257071939	2.01573656477288	16	16	1	1
mahat	0.353100359363427	0.578649273401424	0.677875243234755	262	183	0.698473282442748	5
pāra	0.552787827273524	0.935242434100052	1.08639440007907	39	37	0.948717948717949	2
tu	0.112427596089226	0.634478874985418	0.644362791574098	66	51	0.772727272727273	7
ni	0.861496686477349	0.644131699962235	1.07567754820285	485	326	0.672164948453608	3
sad	0.372052966319468	0.61733947669292	0.720785293433907	235	168	0.714893617021277	5
abhi	0.930855567548701	0.556806412432664	1.0846775873791	755	437	0.578807947019868	3
stoma	0.5808524849067	0.729026133577065	0.932131274371058	220	173	0.786363636363636	5
vāhas	0.16149307160343	0.82050243773972	0.836244140495307	36	32	0.888888888888889	6
purutama	1.75523580817127	0.991131257092486	2.01573656787597	16	16	1	1
īś	0.496474313465571	0.782038448626759	0.92632115330573	141	118	0.836879432624113	5
vārya	1.19662042544877	0.947174275280055	1.52611911407776	68	64	0.941176470588235	1
sacā	0.494965235757841	0.860154495181299	0.992399284657849	82	73	0.890243902439024	2
gha	0.144924840877337	0.663195027528316	0.678845235706641	75	59	0.786666666666667	7
yoga	0.25825334184737	0.926094219275462	0.961428776119564	21	20	0.952380952380952	4
puraṃdhi	0.319173240234204	0.890479561790122	0.945952116783682	40	37	0.925	4
saṃstha	0.558872278222844	0.991271047507678	1.13796156041975	5	5	1	2
na	0.729150393310993	0.259429002892173	0.773927453710749	2121	644	0.303630363036304	3
vṛ	0.460230886065353	0.635488204483249	0.784638596122982	269	195	0.724907063197026	5
hari	0.211483471653347	0.422139435255008	0.47215141806413	295	173	0.586440677966102	8
samad	0.467969000092722	0.910278450269578	1.0235242264221	47	44	0.936170212765957	2
śatru	0.163191673578579	0.63886938783089	0.659382754576425	94	72	0.765957446808511	7
pāvan	1.23230123019075	0.991291822520565	1.58152641436234	11	11	1	1
śuci	0.182598114348323	0.568892979311107	0.597479115344655	141	100	0.709219858156028	7
vīti	0.138895073176095	0.672265537736163	0.686463979084325	69	55	0.797101449275362	7
dadhi	0.0813040468394205	0.86436900345561	0.86818438258662	13	12	0.923076923076923	6
āśir	0.0759497358803762	0.720646376344028	0.72463753844117	30	25	0.833333333333333	6
tva	0.126440806435669	0.460413610344322	0.477459914675981	151	97	0.642384105960265	7
sadyas	0.513834004433479	0.868898585189519	1.00946031891129	79	71	0.89873417721519	2
sukratu	0.11566593660098	0.813619171044667	0.821799710623697	27	24	0.888888888888889	6
viś	0.569829656721441	0.669222660807596	0.878956658440946	287	207	0.721254355400697	5
girvaṇas	0.166017548125594	0.804920270310577	0.821862803539913	41	36	0.878048780487805	6
śam	0.0644806233878174	0.254965116173933	0.262992321671316	192	88	0.458333333333333	8
pracetas	0.235611337926023	0.81086592215757	0.844402893336906	56	49	0.875	4
san	0.150644319893196	0.563313709322603	0.583108948848218	119	85	0.714285714285714	7
sahasrin	1.30857883247587	0.964546517031088	1.62564711555759	49	47	0.959183673469388	1
pauṃsya	0.310275598117192	0.872985865929626	0.926485439119191	46	42	0.91304347826087	4
marta	0.530468225011821	0.789639815674422	0.951276813680186	144	121	0.840277777777778	5
druh	0.134149413460142	0.824983194763045	0.835818961721461	29	26	0.896551724137931	6
tanu	0.106166316473633	0.837438986757142	0.844141779142822	21	19	0.904761904761905	6
yavay	0.650956200981848	0.991033483398178	1.18570288892835	6	6	1	2
vadha	0.0808836677532709	0.641796428627417	0.646873112370679	46	36	0.782608695652174	7
yuj	0.694042730291013	0.685810789813417	0.975721144023387	324	235	0.725308641975309	3
bradhna	0.0449050490596126	0.820652055558801	0.821879711225391	10	9	0.9	6
aruṣa	0.198395016488779	0.724175201622289	0.750859710739806	77	63	0.818181818181818	6
car	0.55087598872927	0.752124909656542	0.932285489903341	185	149	0.805405405405405	5
pari	0.564053408051672	0.532307981244039	0.775569490136641	505	312	0.617821782178218	5
sthā	0.994750243000748	0.748273660776906	1.24476564756685	341	256	0.750733137829912	3
ruc	0.243167453754347	0.720757966382009	0.7606723714376	96	78	0.8125	4
rocana	0.764505310004911	0.927379395578218	1.20187391700158	61	57	0.934426229508197	2
kāmya	0.10616631647379	0.837438986757359	0.844141779143057	21	19	0.904761904761905	6
ratha	0.530101383728724	0.494586081843356	0.724998530608353	552	317	0.574275362318841	5
śoṇa	0.650956973786299	0.991033494213158	1.18570332224101	6	6	1	2
dhṛṣṇu	1.19515921145219	0.96207288711644	1.53427174282902	48	46	0.958333333333333	1
peśas	0.236176621300175	0.892456027048619	0.923177749225018	29	27	0.931034482758621	4
marya	0.102118366659364	0.75372238435122	0.760608699320001	34	29	0.852941176470588	6
sam	0.700701358231427	0.53125340108651	0.87932506480445	630	370	0.587301587301587	3
uṣas	0.171893436143551	0.336096053774568	0.377502199665213	346	178	0.514450867052023	8
āt	0.177899055133636	0.618112674333089	0.643203973859493	112	84	0.75	7
aha	0.343188400777904	0.815724012596784	0.88497680373866	79	69	0.873417721518987	4
svadhā	0.238304417988779	0.768863650596394	0.804947395077085	73	62	0.849315068493151	4
anu	0.602653742628524	0.56077222049456	0.823199257034752	481	307	0.638253638253638	5
punar	0.074601959568898	0.436857354361772	0.443181453167307	98	61	0.622448979591837	8
garbha	0.196472313194537	0.658125059829722	0.686826007244838	104	81	0.778846153846154	7
er	0.0449050490596342	0.820652055558881	0.821879711225471	10	9	0.9	6
nāman	0.241051634854313	0.69263894351577	0.733385708028578	109	86	0.788990825688073	4
yajñiya	0.172055691275929	0.625435929624194	0.648670380829369	105	79	0.752380952380952	7
vīḍu	0.176365023002465	0.848852425362929	0.866980427335697	32	29	0.90625	4
guhā	0.211459974262456	0.796650643928381	0.824237568414946	55	48	0.872727272727273	4
usriyā	0.120184946147769	0.792839364042633	0.801896925082063	32	28	0.875	6
devay	0.0936905870610228	0.651808568343839	0.658507658171326	51	40	0.784313725490196	7
yathā	0.325018040366055	0.539233065248453	0.629610216896639	283	186	0.657243816254417	5
mati	0.31577621836402	0.684955442611483	0.754240398313014	148	115	0.777027027027027	5
vidadvasu	0.447566971007522	0.991268277684839	1.08762539133707	4	4	1	2
nū	0.537474101147151	0.885238148853927	1.03562782387799	71	65	0.915492957746479	2
śruta	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
dṛś	0.41329575880834	0.741264018092202	0.848696488013918	147	119	0.80952380952381	5
saṃgam	1.11832279216142	0.991272487829889	1.49441192868505	10	10	1	1
a	0.623579445593933	0.616663733548949	0.87699799614467	395	265	0.670886075949367	5
bhī	0.2905584901039	0.802209155835507	0.853207926520714	73	63	0.863013698630137	4
samāna	0.173215883975947	0.704600067317969	0.72557907723835	74	60	0.810810810810811	6
varcas	0.0783180059880189	0.747207124374853	0.751300337267645	27	23	0.851851851851852	6
anavadya	0.175021721370652	0.908322358280031	0.925030869486496	18	17	0.944444444444444	4
abhidyu	0.113189590023569	0.8849140153313	0.892123700962746	15	14	0.933333333333333	6
makha	0.105549992579218	0.805324511600881	0.812212022761711	26	23	0.884615384615385	6
sahasvat	0.0738300495485981	0.806936142925222	0.810306617877074	18	16	0.888888888888889	6
arc	0.17622413001454	0.561915370230586	0.588900524113163	140	100	0.714285714285714	7
gaṇa	0.143252817359746	0.708699953148611	0.723033189607744	60	49	0.816666666666667	6
atas	0.113780621470405	0.655255772359029	0.665061017525475	61	48	0.786885245901639	7
parijman	0.58880931365663	0.955409511364274	1.12227614349326	28	27	0.964285714285714	2
vā	0.203668462974249	0.377659833606188	0.429077839942529	342	182	0.532163742690059	8
adhi	0.601654766719508	0.662733325713069	0.895099949350357	312	226	0.724358974358974	5
ṛj	0.120184946166018	0.792839364062986	0.801896925104922	32	28	0.875	6
itas	0.0621106019565632	0.6932937879488	0.696070401097333	28	23	0.821428571428571	7
ī	0.314873010156708	0.697731212170814	0.765489292519823	139	111	0.798561151079137	5
pārthiva	1.04798491124558	0.941788425353221	1.40898467426999	66	62	0.939393939393939	1
rajas	0.403172789769959	0.740461645418672	0.843108383748507	144	116	0.805555555555556	5
arka	0.268689848184093	0.717124757027691	0.765808168968715	108	87	0.805555555555556	4
arkin	0.447566977581575	0.991268277822725	1.08762539416802	4	4	1	2
vāṇī	0.118655558597218	0.846056721698507	0.854336653736244	22	20	0.909090909090909	6
sammiśla	1.11832279198867	0.991272487828172	1.49441192855464	10	10	1	1
vacas	0.468444890369622	0.805855204105171	0.932117602718023	115	98	0.852173913043478	5
vajrin	0.152953476681863	0.649794645061917	0.667553628392665	84	65	0.773809523809524	7
hiraṇyaya	0.172207648957519	0.72970586442719	0.749750707194671	65	54	0.830769230769231	6
dīrgha	0.50183534687651	0.904484242382987	1.03437442935032	54	50	0.925925925925926	2
cakṣas	0.217288505500545	0.724962055751816	0.756825129671683	84	69	0.821428571428571	4
sūrya	0.539435955100223	0.584967162343016	0.795724657576055	390	263	0.674358974358974	5
rohay	0.650956200981848	0.991033483398178	1.18570288892835	6	6	1	2
adri	0.491423090174007	0.781508510448156	0.923175067611266	140	117	0.835714285714286	5
īray	0.244409768881409	0.838412103260573	0.87331036294005	48	43	0.895833333333333	4
av	0.439773042775237	0.547079606507409	0.70192337545354	371	240	0.646900269541779	5
sahasra	0.364329215947995	0.59662585596677	0.699069517001966	251	175	0.697211155378486	5
pradhana	0.650956973112464	0.991033494203728	1.18570332186319	6	6	1	2
ugra	0.336258756273512	0.634946646709416	0.718489523471388	197	144	0.730964467005076	5
arbha	1.23230243659521	0.991291831443019	1.58152735996699	11	11	1	1
vṛṣan	0.267019075528229	0.364690438337501	0.451993697423702	474	244	0.514767932489452	8
adas	0.0489729313393691	0.454039240053806	0.456672726920065	60	39	0.65	7
caru	0.650956200994092	0.991033483398389	1.18570288893525	6	6	1	2
apa	0.344731638269548	0.626973241603402	0.715496574492627	209	152	0.727272727272727	5
apratiṣkuta	0.0146142899339897	0.623303671277819	0.623474974717255	9	7	0.777777777777778	7
uttara	0.0295565541382691	0.320004126684603	0.321366194531572	64	34	0.53125	8
vidh	0.103056786532327	0.573804054810431	0.582985243867512	78	57	0.730769230769231	7
suṣṭuti	0.34464230260443	0.856163737011253	0.922927224280202	59	53	0.898305084745763	4
yūtha	2.91293903203117	0.991268430051274	3.07698340989142	26	26	1	9
vaṃsaga	0.055611235432842	0.837429619076941	0.839274077053329	11	10	0.909090909090909	6
ojas	0.249367067332953	0.565803058498436	0.618317907937674	195	135	0.692307692307692	5
eka	0.15283054004314	0.393532805356193	0.422167316192754	240	137	0.570833333333333	8
carṣaṇi	0.531082224369209	0.886914751700135	1.03376308012245	69	63	0.91304347826087	2
irajy	1.23230121738843	0.991291822425801	1.58152640432756	11	11	1	1
pañcan	510.201920622799	0.9999	510.202900430018	52	48	0.923076923076923	10
kṣiti	4.30209103354254	0.985366950129151	4.41349467964945	65	63	0.969230769230769	9
jana	0.778388597412267	0.699958141533527	1.04681909061714	340	251	0.738235294117647	3
kevala	0.0383410357502715	0.696830521269459	0.697884525115058	17	14	0.823529411764706	7
sānasi	0.0483039553417991	0.766424373331217	0.767945044998541	15	13	0.866666666666667	6
sa	0.531590056964052	0.852123351412423	1.00434167228358	94	83	0.882978723404255	2
varṣiṣṭha	2.12718838431137	0.99127428533398	2.34681808649789	19	19	1	9
muṣṭi	0.558873045011259	0.991271059491406	1.13796194744173	5	5	1	2
rudh	0.0164402544128238	0.582657359266261	0.582889252150262	12	9	0.75	7
tvota	0.1186555585972	0.846056721698483	0.854336653736217	22	20	0.909090909090909	6
arvant	0.135453324823651	0.621667107022639	0.636252776150862	84	64	0.761904761904762	7
vajra	0.156395578014299	0.480938448476885	0.505728551740734	172	110	0.63953488372093	7
ji	0.18829585126066	0.53765117163797	0.569670176475528	165	113	0.684848484848485	7
yudh	0.224433543332337	0.729038388639408	0.762802325299715	85	70	0.823529411764706	4
spṛdh	0.257401019093631	0.859152325352213	0.896882379573016	43	39	0.906976744186046	4
śūra	0.31267887198549	0.640287757763665	0.712556306356305	179	133	0.743016759776536	5
astṛ	1.82957512717137	0.990503604186295	2.08049093626245	18	18	1	1
sah	0.193971226841666	0.65961071258179	0.687539910837995	102	79	0.774509803921569	7
pṛtany	0.113189590023524	0.884914015331258	0.892123700962699	15	14	0.933333333333333	6
paras	0.0839643904329015	0.676041797138105	0.681236031297881	41	33	0.804878048780488	7
nu	0.558485436649115	0.626690906043122	0.839432829156867	339	236	0.696165191740413	5
mahi	0.499120011626213	0.714728817557262	0.871755739099292	203	158	0.778325123152709	5
śavas	0.240178912080715	0.568187215109376	0.616865156433742	186	129	0.693548387096774	5
toka	1.96140854572775	0.968492252638981	2.1874873089176	65	62	0.953846153846154	1
kukṣi	1.23230193135663	0.991291827706472	1.58152696395063	11	11	1	1
pātama	0.027230097466523	0.776207339074713	0.77668482117361	8	7	0.875	6
samudra	0.300545740193239	0.672711254267932	0.736795883245174	149	115	0.771812080536913	5
pinv	0.151387666539474	0.68786676930889	0.704328700181752	70	56	0.8	6
ap	0.60069561593699	0.526269069343385	0.798620282958974	551	333	0.604355716878403	5
sūnṛtā	0.149946535124547	0.835880556027913	0.849223331839976	30	27	0.9	6
gomat	0.247317281817375	0.717961114225826	0.759364207364243	99	80	0.808080808080808	4
pakva	2.79572017717099	0.99126289621609	2.96625242325323	25	25	1	9
śākhā	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
vibhūti	0.783037309302527	0.991265620660182	1.26323194958905	7	7	1	2
māvat	0.991324897513779	0.991134171942005	1.40181025792433	9	9	1	1
śaṃs	0.576321965814385	0.849552660262871	1.02658985521964	104	91	0.875	2
andhas	0.449342609100111	0.817815786609966	0.933129916561125	102	88	0.862745098039216	5
parvan	0.0563606205263205	0.741734951020018	0.74387314584597	20	17	0.85	6
abhiṣṭi	0.146475743233905	0.734329057984597	0.748795238203656	54	45	0.833333333333333	6
enad	0.140122333684588	0.58093840513698	0.597598275566717	103	75	0.728155339805825	7
