word	k	p	sqrt_kp	sum	DF	DFtoWF	CPI	CPIcat
марью	0.00481301323999087	0.0938590118625988	0.093982334532995	25	6	0.24	0.0225557602879188	VLowCPI
царевну	0.0594681181228652	0.192742667745379	0.201708187842439	134	50	0.373134328358209	0.07526424919494	VLowCPI
блюдо	0.00331638467461394	0.101232062395981	0.101286370574988	16	4	0.25	0.0253215926437471	VLowCPI
ягод	0.00729825829136794	0.358389060710607	0.358463364112874	7	4	0.571428571428571	0.204836208064499	LowCPI
выпустила	0.014918726429422	0.471406675158931	0.471642684436719	9	6	0.666666666666667	0.314428456291146	LowCPI
вдвое	0.167408573822439	0.873864734830893	0.88975569982458	13	12	0.923076923076923	0.821312953684228	HighCPI
кладут	0.0280136117235964	0.626021173734624	0.626647646134474	9	7	0.777777777777778	0.487392613660146	MediumCPI
отдала	0.0852694107287479	0.546945598142544	0.553552490495285	38	27	0.710526315789474	0.393313611667703	LowCPI
веселым	1.48571778699997	0.991282759966374	1.7860567887989	7	7	1	1.7860567887989	HighCPI
пирком	2.33203693270152	0.991271482949502	2.5339722588049	11	11	1	2.5339722588049	HighCPI
родила	0.0533919758515742	0.285159449124609	0.290114829869804	72	35	0.486111111111111	0.141028042297821	VLowCPI
навестить	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
поехала	0.10659577643664	0.713746197453335	0.721662174381632	23	19	0.826086956521739	0.596155709271783	MediumCPI
ивану	0.0668908850722617	0.302450142890301	0.309758743928423	83	41	0.493975903614458	0.153013355434522	LowCPI
жены	0.173265781876045	0.710402659880388	0.731227030637029	38	31	0.815789473684211	0.59652731446705	MediumCPI
ранехонько	0.0208981214648921	0.584309302235748	0.584682898809251	8	6	0.75	0.438512174106938	MediumCPI
умывается	0.0149672679737022	0.535091927529356	0.535301214287506	7	5	0.714285714285714	0.382358010205361	LowCPI
белехонько	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
младёного	0.00100527531163896	0.0747483739321664	0.0747551334956681	7	1	0.142857142857143	0.0106793047850954	VLowCPI
матерь	0.00121699363003378	0.115409049042933	0.115415465490937	5	1	0.2	0.0230830930981874	VLowCPI
кожух	0.00389551427421398	0.228713551600435	0.228746723948444	7	3	0.428571428571429	0.0980343102636186	VLowCPI
сдернула	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
грудью	0.0177666898414008	0.656557069922322	0.656797412702658	5	4	0.8	0.525437930162126	MediumCPI
ребенком	0.0388473173082484	0.74912679284095	0.750133365351932	7	6	0.857142857142857	0.642971456015942	MediumCPI
старичком	0.84365678068156	0.991242643104132	1.30165999442944	4	4	1	1.30165999442944	HighCPI
забрался	0.131244040509505	0.805955344286835	0.816571500331582	17	15	0.882352941176471	0.720504264998455	HighCPI
прощаться	0.046375127113858	0.640566035484138	0.642242554048463	14	11	0.785714285714286	0.504619149609507	MediumCPI
надевать	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
кожи	0.0112228365864127	0.262071201532129	0.262311392687278	17	8	0.470588235294118	0.123440655382248	VLowCPI
хватилась	1.27085256056	0.991262856665289	1.61172835232434	6	6	1	1.61172835232434	HighCPI
спалил	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
всякой	0.187198606816145	0.834316003906535	0.855059362131352	20	18	0.9	0.769553425918217	HighCPI
переломил	1.27085256065515	0.991262856665931	1.61172835239976	6	6	1	1.61172835239976	HighCPI
надвое	0.0964665955472479	0.775780495131677	0.78175519229694	15	13	0.866666666666667	0.677521166657348	MediumCPI
ревет	0.843656780450673	0.991242643101929	1.30165999427811	4	4	1	1.30165999427811	HighCPI
князей	1.68849822782413	0.991249822557634	1.95795875239643	8	8	1	1.95795875239643	HighCPI
бояр	0.0746732804730333	0.589287130687598	0.593999512803358	28	21	0.75	0.445499634602519	MediumCPI
женой	0.275581984443252	0.841144876979994	0.885138483074468	28	25	0.892857142857143	0.790302217030775	HighCPI
марьей	0.0100223976293868	0.473317018054942	0.473423117342894	6	4	0.666666666666667	0.315615411561929	LowCPI
царевной	0.0218094137138456	0.423160144443123	0.423721793600077	16	10	0.625	0.264826121000048	LowCPI
прижил	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
наш	0.0997186101356962	0.437420422830296	0.448642873025338	69	43	0.623188405797101	0.279589036812892	LowCPI
яга	0.0181546737697728	0.046086074319863	0.0495330034007914	202	29	0.143564356435644	0.00711117375555916	VLowCPI
русским	2.11806258183496	0.991262750138974	2.3385446201393	10	10	1	2.3385446201393	HighCPI
кланяется	0.11297332677978	0.791609734268745	0.79963050464119	16	14	0.875	0.699676691561041	MediumCPI
костяная	0.0157555391629648	0.26940466825668	0.269864989008963	23	11	0.478260869565217	0.129065864308635	VLowCPI
служи	0.00252321012141351	0.215585243385089	0.215600008707618	5	2	0.4	0.0862400034830473	VLowCPI
награжу	0.137554755732652	0.860470421983626	0.871395810142182	12	11	0.916666666666667	0.798779492630333	HighCPI
простился	0.330008069663523	0.876571038848625	0.936633392630864	25	23	0.92	0.861702721220395	HighCPI
задала	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
истопить	1.68849713979274	0.991249817135453	1.95795781135839	8	8	1	1.95795781135839	HighCPI
мышки	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
скажем	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
всякое	1.0524527897184	0.99122480785459	1.44574669091525	5	5	1	1.44574669091525	HighCPI
задачу	0.0105537426092863	0.288504707160929	0.288697674976915	14	7	0.5	0.144348837488457	VLowCPI
научили	0.0388473173082484	0.74912679284095	0.750133365351932	7	6	0.857142857142857	0.642971456015942	MediumCPI
проведать	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
богатая	1.27085256203334	0.99126285668742	1.61172835349968	6	6	1	1.61172835349968	HighCPI
яги	0.0132320342259266	0.20893346191359	0.209352043784993	27	11	0.407407407407407	0.0852915733938861	VLowCPI
подъезжают	0.0562553437921579	0.716078967391373	0.718285285416226	12	10	0.833333333333333	0.598571071180188	MediumCPI
рвется	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
барыню	0.00389551427421398	0.228713551600435	0.228746723948444	7	3	0.428571428571429	0.0980343102636186	VLowCPI
отвезти	0.843657022571687	0.991242645558069	1.30166015307663	4	4	1	1.30166015307663	HighCPI
тоё	0.0149672679737022	0.535091927529356	0.535301214287506	7	5	0.714285714285714	0.382358010205361	LowCPI
злая	0.0230609081655229	0.40804211142282	0.408693247044543	18	11	0.611111111111111	0.249756984304998	LowCPI
извести	0.0516354250334557	0.558055349066941	0.560439104399943	22	16	0.727272727272727	0.407592075927232	LowCPI
иголочку	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
ниточку	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
рубашку	0.00800989384301104	0.152245065851904	0.15245562789096	24	8	0.333333333333333	0.05081854263032	VLowCPI
сшить	0.0158412426982903	0.436550210273949	0.436837533941917	11	7	0.636363636363636	0.277987521599401	LowCPI
тетка	0.0815448437019524	0.758088194809865	0.762461325343428	14	12	0.857142857142857	0.653538278865795	MediumCPI
глупа	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
родной	0.0610273516461405	0.522544057684044	0.526095647073654	30	21	0.7	0.368266952951558	LowCPI
тетушка	0.0075988888880683	0.291130311535244	0.291229465210754	10	5	0.5	0.145614732605377	VLowCPI
попросить	0.0529607475205502	0.780793658458248	0.782587744515943	8	7	0.875	0.68476427645145	MediumCPI
стегать	1.0524527897184	0.99122480785459	1.44574669091525	5	5	1	1.44574669091525	HighCPI
ткать	0.843657074026468	0.991242646080075	1.30166018682402	4	4	1	1.30166018682402	HighCPI
истопи	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
работницу	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
решетом	0.843657074026468	0.991242646080075	1.30166018682402	4	4	1	1.30166018682402	HighCPI
дожидается	0.140690478112687	0.774801306603822	0.787471190169244	22	19	0.863636363636364	0.680088755146166	MediumCPI
окну	0.843657022571687	0.991242645558069	1.30166015307663	4	4	1	1.30166015307663	HighCPI
полотенце	0.00505732897772041	0.154083188948526	0.154166162606897	15	5	0.333333333333333	0.0513887208689657	VLowCPI
сделается	0.0890446876343367	0.827304114597354	0.832082360362007	10	9	0.9	0.748874124325806	HighCPI
услышишь	0.843657074026468	0.991242646080075	1.30166018682402	4	4	1	1.30166018682402	HighCPI
дремучий	0.0592431549726367	0.476619889257867	0.480287695290326	35	23	0.657142857142857	0.315617628333643	LowCPI
василиса	0.00356598225948067	0.0130861070717409	0.0135632749646978	143	8	0.0559440559440559	0.000758784613409669	VLowCPI
прекрасная	0.024608305867924	0.0764119714648689	0.0802767594066753	160	33	0.20625	0.0165570816276268	VLowCPI
купец	0.0497058796951961	0.0907311101740175	0.103454380427718	268	60	0.223880597014925	0.0231614284539667	VLowCPI
василису	0.0064273429784612	0.0948556913505955	0.0950731976918953	33	8	0.242424242424242	0.023048047925308	VLowCPI
прекрасную	0.0360385266614669	0.279423843625983	0.281738282437171	50	24	0.48	0.135234375569842	VLowCPI
купчиха	0.0167503626341678	0.290590712173788	0.291073077851672	22	11	0.5	0.145536538925836	VLowCPI
призвала	0.0104264054607082	0.583747959314418	0.583841065645933	4	3	0.75	0.43788079923445	MediumCPI
помни	1.68849822782413	0.991249822557634	1.95795875239643	8	8	1	1.95795875239643	HighCPI
умираю	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
показывай	0.843657022571687	0.991242645558069	1.30166015307663	4	4	1	1.30166015307663	HighCPI
спроси	0.0427324609828538	0.589676890951271	0.591223222601758	16	12	0.75	0.443417416951319	MediumCPI
поцеловала	1.48571888419192	0.991282762272073	1.78605770276949	7	7	1	1.78605770276949	HighCPI
потужил	0.0199051708430105	0.51727157057746	0.517654415178661	10	7	0.7	0.362358090625063	LowCPI
хороший	0.0695960832482701	0.806224575498609	0.809222887059809	9	8	0.888888888888889	0.719309232942053	MediumCPI
пришлась	1.0524527897184	0.99122480785459	1.44574669091525	5	5	1	1.44574669091525	HighCPI
василисе	0.00365747640337466	0.123232505202171	0.123286769249763	14	4	0.285714285714286	0.035224791214218	VLowCPI
василисы	0.00569556570242504	0.191054572134732	0.191139449100012	13	5	0.384615384615385	0.0735151727307738	VLowCPI
красоте	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
куколка	0.00155210977464764	0.0610547281999574	0.0610744535818638	13	2	0.153846153846154	0.00939606978182519	VLowCPI
сладить	1.27085256203334	0.99126285668742	1.61172835349968	6	6	1	1.61172835349968	HighCPI
всею	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
кусочек	0.00408864441127812	0.155456213692563	0.155509971991348	12	4	0.333333333333333	0.0518366573304493	VLowCPI
доме	0.110148590420588	0.514139671217922	0.52580634599795	56	38	0.678571428571429	0.356797163355752	LowCPI
радости	0.128799111390822	0.712210694161329	0.72376327896131	28	23	0.821428571428571	0.594519836289647	MediumCPI
света	0.0320535463247847	0.439408539247288	0.440576093535987	22	14	0.636363636363636	0.280366604977446	LowCPI
рвет	0.0100223976293906	0.473317018055073	0.473423117343026	6	4	0.666666666666667	0.315615411562017	LowCPI
невестой	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
мачехиных	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
старших	1.27085256203334	0.99126285668742	1.61172835349968	6	6	1	1.61172835349968	HighCPI
зло	0.167408573822439	0.873864734830893	0.88975569982458	13	12	0.923076923076923	0.821312953684228	HighCPI
купцу	0.0385263175574736	0.263278652522185	0.266082554893095	58	27	0.46551724137931	0.123866016932992	VLowCPI
понадобилось	1.27085256065515	0.991262856665931	1.61172835239976	6	6	1	1.61172835239976	HighCPI
долгое	0.137554755732652	0.860470421983626	0.871395810142182	12	11	0.916666666666667	0.798779492630333	HighCPI
делам	1.27085256065515	0.991262856665931	1.61172835239976	6	6	1	1.61172835239976	HighCPI
поляне	0.0280136117235964	0.626021173734624	0.626647646134474	9	7	0.777777777777778	0.487392613660146	MediumCPI
цыплят	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
новоселье	0.00608798300224212	0.395859528549389	0.39590633978301	5	3	0.6	0.237543803869806	LowCPI
посылала	0.843656751997588	0.991242642813148	1.30165997561664	4	4	1	1.30165997561664	HighCPI
трем	0.843656751997588	0.991242642813148	1.30165997561664	4	4	1	1.30165997561664	HighCPI
девушкам	0.843657074026468	0.991242646080075	1.30166018682402	4	4	1	1.30166018682402	HighCPI
вязать	0.843657022571669	0.99124264555807	1.30166015307662	4	4	1	1.30166015307662	HighCPI
оставила	0.0359090728051649	0.562995515108934	0.5641395319799	15	11	0.733333333333333	0.413702323451927	LowCPI
свечку	0.0150009652723719	0.472776303040238	0.473014229886901	9	6	0.666666666666667	0.3153428199246	LowCPI
приказу	0.0197740455596646	0.51563218249468	0.516011201915251	10	7	0.7	0.361207841340676	LowCPI
нечаянно	2.33203693270152	0.991271482949502	2.5339722588049	11	11	1	2.5339722588049	HighCPI
говорили	0.167408573822439	0.873864734830893	0.88975569982458	13	12	0.923076923076923	0.821312953684228	HighCPI
яге	0.0120385284807413	0.393112817781856	0.393297106107295	10	6	0.6	0.235978263664377	LowCPI
обе	0.0660055869352263	0.65144821087324	0.654783558862476	19	15	0.789473684210526	0.516934388575639	MediumCPI
куколку	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
карман	0.0860550470850371	0.614867743121319	0.620860542038156	29	22	0.758620689655172	0.47099765258067	MediumCPI
всадник	0.00100873366556617	0.0641303966065605	0.0641383295114769	9	1	0.111111111111111	0.00712648105683077	VLowCPI
одет	0.00729825829136669	0.358389060710555	0.358463364112822	7	4	0.571428571428571	0.204836208064469	LowCPI
белом	0.144988436783697	0.78000729422692	0.793368152781659	22	19	0.863636363636364	0.685181586493251	MediumCPI
сбруя	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
коне	0.0210434850433615	0.311700541092681	0.31241007599026	25	13	0.52	0.162453239514935	LowCPI
белая	0.00600481401307216	0.153144692498376	0.153262371871747	18	6	0.333333333333333	0.0510874572905823	VLowCPI
красном	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
прошла	2.96528059662364	0.991262730105117	3.12657813220909	14	14	1	3.12657813220909	HighCPI
полянку	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
торчат	1.68849713979274	0.991249817135453	1.95795781135839	8	8	1	1.95795781135839	HighCPI
черепа	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
замка	0.843657074026468	0.991242646080075	1.30166018682402	4	4	1	1.30166018682402	HighCPI
черный	0.0120840708371058	0.394012465675147	0.394197726877522	10	6	0.6	0.236518636126513	LowCPI
воротам	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
исчез	0.0362294670602259	0.660934549027498	0.66192677267327	10	8	0.8	0.529541418138616	MediumCPI
провалился	0.0208915222558708	0.584309364850887	0.584682725548323	8	6	0.75	0.438512044161242	MediumCPI
недолго	0.240978051253006	0.896299756641484	0.92812912622182	15	14	0.933333333333333	0.866253851140365	HighCPI
черепов	0.0012911052328587	0.148113917190915	0.148119544349689	4	1	0.25	0.0370298860874223	VLowCPI
середи	0.843657022571669	0.99124264555807	1.30166015307662	4	4	1	1.30166015307662	HighCPI
оставалась	1.48571751252258	0.991282759363656	1.78605656014246	7	7	1	1.78605656014246	HighCPI
деревья	0.0301840679952641	0.503711932312799	0.504615486003984	16	11	0.6875	0.346923146627739	LowCPI
ступе	0.00822987347015018	0.253931109274481	0.254064438823506	13	6	0.461538461538462	0.117260510226233	VLowCPI
пестом	0.00607018196492496	0.395170944821472	0.395217563805282	5	3	0.6	0.237130538283169	LowCPI
помелом	0.0120499557618721	0.393338934662107	0.393523466841539	10	6	0.6	0.236114080104924	LowCPI
подъехала	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
мачехины	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
вскрикнула	0.843657074026468	0.991242646080075	1.30166018682402	4	4	1	1.30166018682402	HighCPI
растянулась	0.0104264054607082	0.583747959314418	0.583841065645933	4	3	0.75	0.43788079923445	MediumCPI
лучину	0.843657022571687	0.991242645558069	1.30166015307663	4	4	1	1.30166015307663	HighCPI
кушанье	0.0695960832482701	0.806224575498609	0.809222887059809	9	8	0.888888888888889	0.719309232942053	MediumCPI
квасу	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
пива	0.0519317406563108	0.537924401246147	0.540425357606044	24	17	0.708333333333333	0.382801294970948	LowCPI
вина	0.0946169663891445	0.44301420335809	0.453005468737064	64	40	0.625	0.283128417960665	LowCPI
выпила	0.00996800658371993	0.472013595736993	0.472118836434026	6	4	0.666666666666667	0.314745890956017	LowCPI
ложиться	0.0150009652723761	0.472776303040049	0.473014229886712	9	6	0.666666666666667	0.315342819924475	LowCPI
пойди	2.11806258183496	0.991262750138974	2.3385446201393	10	10	1	2.3385446201393	HighCPI
четверть	0.0149672679737022	0.535091927529356	0.535301214287506	7	5	0.714285714285714	0.382358010205361	LowCPI
залилась	0.111580161156204	0.845134337255727	0.852468287018538	11	10	0.909090909090909	0.774971170016853	HighCPI
ранешенько	0.843657066311994	0.991242646001804	1.30166018176436	4	4	1	1.30166018176436	HighCPI
проснулась	0.0556431748882508	0.66619270627849	0.668512441776743	15	12	0.8	0.534809953421395	MediumCPI
рассвело	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
свистнула	0.0100223976293906	0.473317018055073	0.473423117343026	6	4	0.666666666666667	0.315615411562017	LowCPI
ступу	0.00676317984974161	0.248601980049124	0.248693958684213	11	5	0.454545454545455	0.113042708492824	VLowCPI
зерна	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
здоровье	0.165107771804063	0.823791974427776	0.840174858848868	19	17	0.894736842105263	0.751735400022672	HighCPI
ягу	0.019498796611754	0.381598649352853	0.38209649600229	17	10	0.588235294117647	0.224762644707229	LowCPI
начало	1.48571778699997	0.991282759966374	1.7860567887989	7	7	1	1.7860567887989	HighCPI
стемнело	1.68849864761623	0.991249824648832	1.95795911547412	8	8	1	1.95795911547412	HighCPI
молвила	0.111580161156204	0.845134337255727	0.852468287018538	11	10	0.909090909090909	0.774971170016853	HighCPI
крикнула	0.0815448437019524	0.758088194809865	0.762461325343428	14	12	0.857142857142857	0.653538278865795	MediumCPI
слуги	0.0639268819868797	0.56948443048857	0.573061220821524	26	19	0.730769230769231	0.418775507523421	LowCPI
сердечные	0.0104264054607082	0.583747959314418	0.583841065645933	4	3	0.75	0.43788079923445	MediumCPI
други	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
явились	0.0503219534505612	0.614286319939367	0.616344045046053	17	13	0.764705882352941	0.471321916799923	MediumCPI
унесли	0.015063517058192	0.473813170763592	0.47405256073057	9	6	0.666666666666667	0.316035040487047	LowCPI
приказ	0.174871765443087	0.728851443512624	0.749536230651739	35	29	0.828571428571429	0.621044305397155	MediumCPI
мудренее	0.0283043570638781	0.420331916312357	0.42128381941349	21	13	0.619047619047619	0.260794745351208	LowCPI
уехала	0.0549523327216521	0.663408274804228	0.665680327146801	15	12	0.8	0.532544261717441	MediumCPI
маку	0.0032088142305021	0.30309922043805	0.303116205305687	4	2	0.5	0.151558102652844	VLowCPI
стоишь	0.0388473173082484	0.74912679284095	0.750133365351932	7	6	0.857142857142857	0.642971456015942	MediumCPI
смела	1.27085256056	0.991262856665289	1.61172835232434	6	6	1	1.61172835232434	HighCPI
спросить	0.0362376158365304	0.565223460732322	0.566383902811281	15	11	0.733333333333333	0.41534819539494	LowCPI
спрашивай	0.010868890448202	0.422281493159879	0.422421344447593	8	5	0.625	0.264013340279746	LowCPI
всякий	0.249998134416843	0.757744189889612	0.797919372194564	43	36	0.837209302325581	0.668025520907076	MediumCPI
добру	0.0964665955470264	0.77578049513133	0.781755192296568	15	13	0.866666666666667	0.677521166657026	MediumCPI
ведет	0.0478547490278304	0.575379390305523	0.577366018910771	19	14	0.736842105263158	0.42542759288162	LowCPI
ясный	0.00345125888338903	0.108052513046341	0.10810761658417	15	4	0.266666666666667	0.0288286977557787	VLowCPI
значит	0.0693320066685793	0.628999371833831	0.632808926071722	22	17	0.772727272727273	0.488988715600876	MediumCPI
самых	0.0133579701500868	0.374563615701993	0.374801731018256	12	7	0.583333333333333	0.218634343093982	LowCPI
темная	0.0652806052292915	0.687026042938095	0.690120526498292	16	13	0.8125	0.560722927779863	MediumCPI
вспомнила	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
которую	2.33203693270152	0.991271482949502	2.5339722588049	11	11	1	2.5339722588049	HighCPI
благословение	0.0147662522585552	0.36202019107614	0.362321212396636	14	8	0.571428571428571	0.207040692798078	LowCPI
череп	0.00258998351583107	0.114604290927994	0.11463355317585	11	3	0.272727272727273	0.0312636963206865	VLowCPI
добралась	0.843656751997588	0.991242642813148	1.30165997561664	4	4	1	1.30165997561664	HighCPI
бросить	3.17708945994807	0.99126274091765	3.32813750587993	15	15	1	3.32813750587993	HighCPI
огне	2.11806258183496	0.991262750138974	2.3385446201393	10	10	1	2.3385446201393	HighCPI
глухой	0.0177666898414008	0.656557069922322	0.656797412702658	5	4	0.8	0.525437930162126	MediumCPI
взглянула	0.0529607475207437	0.780793658458695	0.782587744516402	8	7	0.875	0.684764276451851	MediumCPI
встретили	1.0524527897184	0.99122480785459	1.44574669091525	5	5	1	1.44574669091525	HighCPI
ласково	0.0746438098271444	0.702580217120582	0.706534259491155	17	14	0.823529411764706	0.581851743110363	MediumCPI
мачеху	0.027221770471067	0.709376896587564	0.709899011268351	6	5	0.833333333333333	0.591582509390293	MediumCPI
заперла	0.0682019959875504	0.738389462082194	0.741532541410502	13	11	0.846153846153846	0.627450611962733	MediumCPI
замок	0.0362376158365304	0.565223460732322	0.566383902811281	15	11	0.733333333333333	0.41534819539494	LowCPI
старушке	0.0695960832482701	0.806224575498609	0.809222887059809	9	8	0.888888888888889	0.719309232942053	MediumCPI
купи	0.0696960829536836	0.465817990303677	0.471003125328955	43	28	0.651162790697674	0.306699709516529	LowCPI
лучшего	0.0199051708430105	0.51727157057746	0.517654415178661	10	7	0.7	0.362358090625063	LowCPI
купила	0.0529607475207437	0.780793658458695	0.782587744516402	8	7	0.875	0.684764276451851	MediumCPI
хорошего	0.111580161156204	0.845134337255727	0.852468287018538	11	10	0.909090909090909	0.774971170016853	HighCPI
выходит	0.115655251514147	0.608699213335121	0.619589274856817	40	30	0.75	0.464691956142613	MediumCPI
волосок	0.00526533394665476	0.237353045861343	0.237411440586225	9	4	0.444444444444444	0.1055161958161	VLowCPI
таких	0.0858210831473544	0.719502361116603	0.724602584845619	18	15	0.833333333333333	0.603835487371349	MediumCPI
берется	1.48571778699997	0.991282759966374	1.7860567887989	7	7	1	1.7860567887989	HighCPI
гривы	0.0104264054607075	0.583747959314411	0.583841065645926	4	3	0.75	0.437880799234445	MediumCPI
приготовила	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
славный	3.31090003520284	0.98287518300452	3.45370853843695	31	30	0.967741935483871	3.34229858558415	HighCPI
полотно	0.00202309203390825	0.134685838441256	0.134701031837183	7	2	0.285714285714286	0.038486009096338	VLowCPI
иглу	0.017766689841389	0.656557069922144	0.656797412702479	5	4	0.8	0.525437930161983	MediumCPI
товар	0.0165624704365407	0.202940232280876	0.203614963362659	35	14	0.4	0.0814459853450636	VLowCPI
ахнула	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
дитятко	0.0456279850061884	0.419279818802328	0.421755236447205	34	21	0.617647058823529	0.260495881335038	LowCPI
царя	0.147995521136279	0.283727403568238	0.320006115272775	201	92	0.45771144278607	0.146470460721867	VLowCPI
понесу	1.27085256056	0.991262856665289	1.61172835232434	6	6	1	1.61172835232434	HighCPI
царским	1.48571888419192	0.991282762272073	1.78605770276949	7	7	1	1.78605770276949	HighCPI
палатам	1.48571945133804	0.991282763394115	1.78605817516857	7	7	1	1.78605817516857	HighCPI
похаживает	1.0524527897184	0.99122480785459	1.44574669091525	5	5	1	1.44574669091525	HighCPI
царское	0.079023609696257	0.534679550162552	0.540487698520008	37	26	0.702702702702703	0.379802166527574	LowCPI
цены	1.0521570364424	0.991222124615461	1.4455295672045	5	5	1	1.4455295672045	HighCPI
дар	1.48571778699997	0.991282759966374	1.7860567887989	7	7	1	1.7860567887989	HighCPI
поблагодарил	0.405947444571586	0.889979241277653	0.97819035860069	27	25	0.925925925925926	0.905731813519158	HighCPI
царю	0.0963168735097882	0.137154919015533	0.167595978271729	326	92	0.282208588957055	0.047297024542942	VLowCPI
сорочки	0.00880599232649599	0.345032651497366	0.34514500735221	9	5	0.555555555555556	0.191747226306783	LowCPI
взялась	0.0449390163860442	0.687301158726602	0.688768755084516	11	9	0.818181818181818	0.563538072341877	MediumCPI
позвал	0.230029582197454	0.799683291357146	0.832109953769172	31	27	0.870967741935484	0.724740927476376	HighCPI
умела	0.843657066311994	0.991242646001804	1.30166018176436	4	4	1	1.30166018176436	HighCPI
обо	0.0354840184652376	0.476196195411934	0.477516420755603	21	14	0.666666666666667	0.318344280503735	LowCPI
готова	0.0456050772809711	0.690457819855923	0.691962299604536	11	9	0.818181818181818	0.566150972403711	MediumCPI
царский	0.0956214317982638	0.609210882495076	0.61666956919373	33	25	0.757575757575758	0.467173916055856	MediumCPI
слуга	0.0539047012544026	0.460324009824803	0.463469428159519	34	22	0.647058823529412	0.299891982926748	LowCPI
видеть	0.0848428431544876	0.684900772106399	0.690135766111624	21	17	0.80952380952381	0.558681334471315	MediumCPI
наградить	1.27085256203334	0.99126285668742	1.61172835349968	6	6	1	1.61172835349968	HighCPI
царских	0.240978051249273	0.896299756637235	0.928129126216748	15	14	0.933333333333333	0.866253851135632	HighCPI
влюбился	0.0357956590066351	0.658213641235472	0.659186261015942	10	8	0.8	0.527349008812754	MediumCPI
памяти	2.11806258183496	0.991262750138974	2.3385446201393	10	10	1	2.3385446201393	HighCPI
подле	0.198300730131794	0.842126172842895	0.865158754540359	20	18	0.9	0.778642879086323	HighCPI
жизни	0.0695960832482701	0.806224575498609	0.809222887059809	9	8	0.888888888888889	0.719309232942053	MediumCPI
кармане	0.0280136117235964	0.626021173734624	0.626647646134474	9	7	0.777777777777778	0.487392613660146	MediumCPI
заморышек	0.0014113240139345	0.0410810930694444	0.0411053286479096	18	2	0.111111111111111	0.00456725873865662	VLowCPI
мыслях	0.84365678068156	0.991242643104132	1.30165999442944	4	4	1	1.30165999442944	HighCPI
